mix_id,dataset,target_audio_path,target_speaker_id,target_transcript,enrollment_audio_path,noise_audio_path,noise_speaker_id,noise_transcript,sir_level_db,overlap_ratio
mix_librispeech_08451,librispeech,data/librispeech/LibriSpeech/test-clean/6930/75918/6930-75918-0012.flac,6930,it is annoyance then,data/librispeech/LibriSpeech/test-clean/6930/76324/6930-76324-0000.flac,data/librispeech/LibriSpeech/test-clean/7729/102255/7729-102255-0031.flac,7729,he continued his pretended search and to give color to his errand made two arrests,5,0.4
mix_librispeech_08452,librispeech,data/librispeech/LibriSpeech/test-clean/121/121726/121-121726-0004.flac,121,heaven a good place to be raised to,data/librispeech/LibriSpeech/test-clean/121/123852/121-123852-0000.flac,data/librispeech/LibriSpeech/test-clean/4446/2275/4446-2275-0009.flac,4446,i got in about ten minutes ago,5,0.4
mix_librispeech_08453,librispeech,data/librispeech/LibriSpeech/test-clean/908/31957/908-31957-0018.flac,908,but thou art not such a lover my beloved,data/librispeech/LibriSpeech/test-clean/908/157963/908-157963-0013.flac,data/librispeech/LibriSpeech/test-clean/2961/961/2961-961-0005.flac,2961,some poems of solon were recited by the boys,0,1.0
mix_librispeech_08454,librispeech,data/librispeech/LibriSpeech/test-clean/4446/2275/4446-2275-0000.flac,4446,the stop at queenstown the tedious passage up the mersey were things that he noted dimly through his growing impatience,data/librispeech/LibriSpeech/test-clean/4446/2275/4446-2275-0042.flac,data/librispeech/LibriSpeech/test-clean/5142/36377/5142-36377-0019.flac,5142,when i addressed him he answered constrainedly,5,1.0
mix_librispeech_08455,librispeech,data/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0011.flac,61,he gave way to the others very readily and retreated unperceived by the squire and mistress fitzooth to the rear of the tent,data/librispeech/LibriSpeech/test-clean/61/70970/61-70970-0004.flac,data/librispeech/LibriSpeech/test-clean/4446/2273/4446-2273-0029.flac,4446,it's really too warm in this room to sing don't you feel it,0,0.3
mix_librispeech_08456,librispeech,data/librispeech/LibriSpeech/test-clean/4446/2275/4446-2275-0040.flac,4446,the sight of you bartley to see you living and happy and successful can i never make you understand what that means to me,data/librispeech/LibriSpeech/test-clean/4446/2275/4446-2275-0033.flac,data/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0001.flac,61,give not so earnest a mind to these mummeries child,0,0.3
mix_librispeech_08457,librispeech,data/librispeech/LibriSpeech/test-clean/1995/1837/1995-1837-0014.flac,1995,he stood a moment bewildered then turned and rushed upon the island a great sheet of dazzling sunlight swept the place and beneath lay a mighty mass of olive green thick tall wet and willowy,data/librispeech/LibriSpeech/test-clean/1995/1837/1995-1837-0017.flac,data/librispeech/LibriSpeech/test-clean/4507/16021/4507-16021-0059.flac,4507,to burn without ceasing to fly therein lies the marvel of genius,5,0.2
mix_librispeech_08458,librispeech,data/librispeech/LibriSpeech/test-clean/4970/29093/4970-29093-0003.flac,4970,the modest fellow would have liked fame thrust upon him for some worthy achievement it might be for a book or for the skillful management of some great newspaper or for some daring expedition like that of lieutenant strain or doctor kane,data/librispeech/LibriSpeech/test-clean/4970/29095/4970-29095-0038.flac,data/librispeech/LibriSpeech/test-clean/1320/122612/1320-122612-0003.flac,1320,he often stopped to examine the trees nor did he cross a rivulet without attentively considering the quantity the velocity and the color of its waters,5,0.1
mix_librispeech_08459,librispeech,data/librispeech/LibriSpeech/test-clean/7021/79740/7021-79740-0007.flac,7021,then turning to jane she asked in a somewhat altered tone has she been a good girl jane,data/librispeech/LibriSpeech/test-clean/7021/79759/7021-79759-0000.flac,data/librispeech/LibriSpeech/test-clean/8230/279154/8230-279154-0018.flac,8230,there is of course a difference between knowing the temporal relation of a remembered event to the present and knowing the time order of two remembered events,5,0.3
mix_librispeech_08460,librispeech,data/librispeech/LibriSpeech/test-clean/8230/279154/8230-279154-0007.flac,8230,habit is a concept involving the occurrence of similar events at different times if the behaviourist feels confident that there is such a phenomenon as habit that can only be because he trusts his memory when it assures him that there have been other times,data/librispeech/LibriSpeech/test-clean/8230/279154/8230-279154-0023.flac,data/librispeech/LibriSpeech/test-clean/8455/210777/8455-210777-0019.flac,8455,then there were three or four leading men of the community with their wives who were for the most part the fathers and mothers of the young ladies,5,0.3
mix_librispeech_08461,librispeech,data/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0005.flac,61,this was so sweet a lady sir and in some manner i do think she died,data/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0001.flac,data/librispeech/LibriSpeech/test-clean/1221/135766/1221-135766-0000.flac,1221,how strange it seemed to the sad woman as she watched the growth and the beauty that became every day more brilliant and the intelligence that threw its quivering sunshine over the tiny features of this child,0,1.0
mix_librispeech_08462,librispeech,data/librispeech/LibriSpeech/test-clean/2961/960/2961-960-0022.flac,2961,plato had not the command of his materials which would have enabled him to produce a perfect work of art,data/librispeech/LibriSpeech/test-clean/2961/961/2961-961-0005.flac,data/librispeech/LibriSpeech/test-clean/4970/29093/4970-29093-0008.flac,4970,he wanted to begin at the top of the ladder,0,0.2
mix_librispeech_08463,librispeech,data/librispeech/LibriSpeech/test-clean/8230/279154/8230-279154-0020.flac,8230,if we had retained the subject or act in knowledge the whole problem of memory would have been comparatively simple,data/librispeech/LibriSpeech/test-clean/8230/279154/8230-279154-0025.flac,data/librispeech/LibriSpeech/test-clean/4446/2271/4446-2271-0001.flac,4446,he had preconceived ideas about everything and his idea about americans was that they should be engineers or mechanics,5,1.0
mix_librispeech_08464,librispeech,data/librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0000.flac,2300,the paris plant like that at the crystal palace was a temporary exhibit,data/librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0005.flac,data/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0035.flac,1089,he had the faith in him that moves mountains,0,0.2
mix_librispeech_08465,librispeech,data/librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0012.flac,2094,the family likeness between her and her niece dinah morris with the contrast between her keenness and dinah's seraphic gentleness of expression might have served a painter as an excellent suggestion for a martha and mary,data/librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0020.flac,data/librispeech/LibriSpeech/test-clean/1580/141083/1580-141083-0045.flac,1580,he was still suffering from this sudden disturbance of the quiet routine of his life,5,0.3
mix_librispeech_08466,librispeech,data/librispeech/LibriSpeech/test-clean/5105/28241/5105-28241-0004.flac,5105,although only a moderate breeze was blowing the sea was rough a circumstance to be accounted for only by the diminution in the force of the earth's attraction rendering the liquid particles so buoyant that by the mere effect of oscillation they were carried to a height that was quite unprecedented,data/librispeech/LibriSpeech/test-clean/5105/28240/5105-28240-0019.flac,data/librispeech/LibriSpeech/test-clean/8455/210777/8455-210777-0051.flac,8455,what world wide iniquity such a speech as that discloses said i still turning myself to the captain for though i would have crushed them both by my words had it been possible my dislike centred itself on sir ferdinando,5,1.0
mix_librispeech_08467,librispeech,data/librispeech/LibriSpeech/test-clean/2830/3980/2830-3980-0013.flac,2830,he mentions the apostles first because they were appointed directly by god,data/librispeech/LibriSpeech/test-clean/2830/3980/2830-3980-0045.flac,data/librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0023.flac,2094,you're a rare un for sitting down to your work a little while after it's time to put by,0,0.4
mix_librispeech_08468,librispeech,data/librispeech/LibriSpeech/test-clean/5683/32866/5683-32866-0000.flac,5683,miss lake declined the carriage to night,data/librispeech/LibriSpeech/test-clean/5683/32879/5683-32879-0003.flac,data/librispeech/LibriSpeech/test-clean/1221/135766/1221-135766-0013.flac,1221,pearl was a born outcast of the infantile world,5,0.1
mix_librispeech_08469,librispeech,data/librispeech/LibriSpeech/test-clean/4446/2273/4446-2273-0028.flac,4446,nonsense of course i can't really sing except the way my mother and grandmother did before me,data/librispeech/LibriSpeech/test-clean/4446/2271/4446-2271-0018.flac,data/librispeech/LibriSpeech/test-clean/61/70970/61-70970-0015.flac,61,will cried he softly and stuteley who had chosen his couch across the door of his young master's chamber sprang up at once in answer,5,0.2
mix_librispeech_08470,librispeech,data/librispeech/LibriSpeech/test-clean/1284/1180/1284-1180-0023.flac,1284,you see i've lived all my life with unc nunkie the silent one and there was no one to tell me anything,data/librispeech/LibriSpeech/test-clean/1284/1180/1284-1180-0011.flac,data/librispeech/LibriSpeech/test-clean/8555/284449/8555-284449-0008.flac,8555,then she gave rosalie back her magic ring thanking the kind witch for all she had done for them,5,0.1
mix_librispeech_08471,librispeech,data/librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0045.flac,7176,lord john taking out gold cigarette case from his left hand upper waistcoat pocket,data/librispeech/LibriSpeech/test-clean/7176/88083/7176-88083-0009.flac,data/librispeech/LibriSpeech/test-clean/2961/961/2961-961-0006.flac,2961,and what was the subject of the poem said the person who made the remark,5,0.2
mix_librispeech_08472,librispeech,data/librispeech/LibriSpeech/test-clean/260/123286/260-123286-0030.flac,260,suddenly the ichthyosaurus and the plesiosaurus disappear below leaving a whirlpool eddying in the water,data/librispeech/LibriSpeech/test-clean/260/123440/260-123440-0014.flac,data/librispeech/LibriSpeech/test-clean/8224/274381/8224-274381-0011.flac,8224,his conduct and presence of mind in this emergence appeared conspicuous,0,0.1
mix_librispeech_08473,librispeech,data/librispeech/LibriSpeech/test-clean/1188/133604/1188-133604-0002.flac,1188,by being studious of color they are studious of division and while the chiaroscurist devotes himself to the representation of degrees of force in one thing unseparated light the colorists have for their function the attainment of beauty by arrangement of the divisions of light,data/librispeech/LibriSpeech/test-clean/1188/133604/1188-133604-0039.flac,data/librispeech/LibriSpeech/test-clean/2830/3980/2830-3980-0023.flac,2830,these perverters of the righteousness of christ resist the father and the son and the works of them both,5,1.0
mix_librispeech_08474,librispeech,data/librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0036.flac,2300,the meter continued in general service during eighteen ninety nine and probably up to the close of the century,data/librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0019.flac,data/librispeech/LibriSpeech/test-clean/260/123440/260-123440-0016.flac,260,i shall be punished for it now i suppose by being drowned in my own tears,0,0.2
mix_librispeech_08475,librispeech,data/librispeech/LibriSpeech/test-clean/8463/294828/8463-294828-0025.flac,8463,but we're going just the same,data/librispeech/LibriSpeech/test-clean/8463/294828/8463-294828-0012.flac,data/librispeech/LibriSpeech/test-clean/121/127105/121-127105-0000.flac,121,it was this observation that drew from douglas not immediately but later in the evening a reply that had the interesting consequence to which i call attention,0,1.0
mix_librispeech_08476,librispeech,data/librispeech/LibriSpeech/test-clean/4507/16021/4507-16021-0030.flac,4507,assuredly if the tongue which a nation or a province has spoken is worthy of interest the language which has been spoken by a misery is still more worthy of attention and study,data/librispeech/LibriSpeech/test-clean/4507/16021/4507-16021-0036.flac,data/librispeech/LibriSpeech/test-clean/5683/32865/5683-32865-0008.flac,5683,i believe i have a little taste that way those are all real you know those jewels,0,0.5
